Connector_ID;Assignment_ID;DB_Status;SOB_ID;Connection_Status;Connection_Time_Stamp;DB_Status_Date_Active;DB_Status_Date_Inactive
CONN_20260105T163635475478Z_NKUPDLVZ5VFU;AID_20260105T163635471782Z_665Z5EE7HZAV;Active;SOB_20260105T163329801628Z_F6PX6Z2EHRH4;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635539921Z_AA7OCCXTARDE;AID_20260105T163635536989Z_DXSRPZL6EZFT;Active;SOB_20260105T163218755153Z_3GJGPGCAL5CT;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635541409Z_UYJLLAHRQNFL;AID_20260105T163635536989Z_DXSRPZL6EZFT;Active;SOB_20260105T163329801802Z_EH2BROSQ25DD;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635606119Z_GFQQN7ELGBDF;AID_20260105T163635603199Z_R3UJJLGS4NE5;Active;SOB_20260105T163218755385Z_WJ4E6AZWIRHF;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635607462Z_PZ5OYTRDYZC7;AID_20260105T163635603199Z_R3UJJLGS4NE5;Active;SOB_20260105T163329801802Z_EH2BROSQ25DD;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635669737Z_KBQGZBJ2E5CV;AID_20260105T163635667679Z_UTDZCW7C5VA3;Active;SOB_20260105T163218755622Z_I5E3ELXIQRAM;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635672045Z_Q67KEFWHJNCZ;AID_20260105T163635667679Z_UTDZCW7C5VA3;Active;SOB_20260105T163329801802Z_EH2BROSQ25DD;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635737191Z_MMERLYCYNNC4;AID_20260105T163635734888Z_6ZXKYDTQY5DI;Active;SOB_20260105T163218755854Z_LZB6PP2DLZEL;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635740057Z_I7KJCCZSRFE3;AID_20260105T163635734888Z_6ZXKYDTQY5DI;Active;SOB_20260105T163329801802Z_EH2BROSQ25DD;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635803217Z_MYPPVC3ZYVC7;AID_20260105T163635801131Z_DLSVQBV5Y5AM;Active;SOB_20260105T163218756082Z_T5MN3NDTHJC6;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635805916Z_DEP4MU6MTRCU;AID_20260105T163635801131Z_DLSVQBV5Y5AM;Active;SOB_20260105T163329801802Z_EH2BROSQ25DD;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635868737Z_4ZZ367XXUFHK;AID_20260105T163635866571Z_7TNMIXB3GFB3;Active;SOB_20260105T163218756313Z_VGFAPZOH45H2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635869968Z_LZPJEO22L5FT;AID_20260105T163635866571Z_7TNMIXB3GFB3;Active;SOB_20260105T163329801802Z_EH2BROSQ25DD;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635933350Z_WLQJWG2PMNCY;AID_20260105T163635930783Z_CZEEFHK43ZEG;Active;SOB_20260105T163218756544Z_RYHLS7LGIBGQ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635934625Z_DB55SQT545B4;AID_20260105T163635930783Z_CZEEFHK43ZEG;Active;SOB_20260105T163329801802Z_EH2BROSQ25DD;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635997448Z_D3L7VNTBQJEJ;AID_20260105T163635993861Z_XDUJFUJBMFBZ;Active;SOB_20260105T163218756787Z_BEQG3UP2VRGS;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163635999277Z_ETKZNKRWUBHH;AID_20260105T163635993861Z_XDUJFUJBMFBZ;Active;SOB_20260105T163329801802Z_EH2BROSQ25DD;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636061397Z_FPDCLY32B5HN;AID_20260105T163636059444Z_IMS6NZBK7BFG;Active;SOB_20260105T163218757019Z_LPHJPPCPNRCR;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636064554Z_IS25Q3MPIZFC;AID_20260105T163636059444Z_IMS6NZBK7BFG;Active;SOB_20260105T163329801802Z_EH2BROSQ25DD;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636127883Z_6JFB2BK5XFAN;AID_20260105T163636125809Z_MHI5AKHZRJAN;Active;SOB_20260105T163218757253Z_2B7S3JMDW5EB;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636130371Z_AZUQ7TDLPZFR;AID_20260105T163636125809Z_MHI5AKHZRJAN;Active;SOB_20260105T163329801802Z_EH2BROSQ25DD;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636199415Z_DSH32VY7NNAD;AID_20260105T163636196608Z_G5KQQCRVCVB2;Active;SOB_20260105T163218757496Z_Y5BO7YCRARFV;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636200702Z_L47EQ5FRPBCP;AID_20260105T163636196608Z_G5KQQCRVCVB2;Active;SOB_20260105T163329801802Z_EH2BROSQ25DD;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636267484Z_2GYLIQOWNFEX;AID_20260105T163636265348Z_NBEZ4EIC2JHD;Active;SOB_20260105T163218757716Z_5PUHI2ZZZ5CG;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636268684Z_UVSO2WW4RNBY;AID_20260105T163636265348Z_NBEZ4EIC2JHD;Active;SOB_20260105T163329801802Z_EH2BROSQ25DD;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636332609Z_225JKPRVHFHU;AID_20260105T163636329208Z_2N24DCGKK5FX;Active;SOB_20260105T163218757930Z_TPZ5OK33DBCE;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636333812Z_JG5JPJLWIZDH;AID_20260105T163636329208Z_2N24DCGKK5FX;Active;SOB_20260105T163329801802Z_EH2BROSQ25DD;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636401554Z_L7GBURKCZRCC;AID_20260105T163636399539Z_LUCV4ZJYVJDY;Active;SOB_20260105T163218758170Z_YPFLM63SYZDK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636402708Z_C7YABED7CJET;AID_20260105T163636399539Z_LUCV4ZJYVJDY;Active;SOB_20260105T163329801802Z_EH2BROSQ25DD;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636466398Z_5KVPJRHF6ZHG;AID_20260105T163636464218Z_HP5CQPWBLNH6;Active;SOB_20260105T163218758378Z_AW2F5TZQBZEN;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636467739Z_PVDJOIJ4HBCV;AID_20260105T163636464218Z_HP5CQPWBLNH6;Active;SOB_20260105T163329801802Z_EH2BROSQ25DD;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636533454Z_FRNVGQHKAJBR;AID_20260105T163636531478Z_RE2ENAQE4NFK;Active;SOB_20260105T163218758593Z_LUSUQ6MLAJGL;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636534699Z_JQX2GVNIQVFE;AID_20260105T163636531478Z_RE2ENAQE4NFK;Active;SOB_20260105T163329801974Z_UZHQ6QCT2NDJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636600673Z_EZYMTBHQ3NFT;AID_20260105T163636598732Z_SPCJICGZ7JBZ;Active;SOB_20260105T163218758802Z_BP5SUGMVUZHM;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636602013Z_34I6B4DXLBGM;AID_20260105T163636598732Z_SPCJICGZ7JBZ;Active;SOB_20260105T163329801974Z_UZHQ6QCT2NDJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636709604Z_AXF3CD2QBVCK;AID_20260105T163636706078Z_KPSJQPXVTJHM;Active;SOB_20260105T163218759013Z_OXJJUA6CJJB3;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636712309Z_VHX54UEFAJF4;AID_20260105T163636706078Z_KPSJQPXVTJHM;Active;SOB_20260105T163329801974Z_UZHQ6QCT2NDJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636799027Z_CJ4Q6UNKVFCK;AID_20260105T163636796161Z_MI2FPG5CHRHR;Active;SOB_20260105T163218759235Z_H45JVJQ7TNGS;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636800389Z_I3BXTLNEEBA6;AID_20260105T163636796161Z_MI2FPG5CHRHR;Active;SOB_20260105T163329801974Z_UZHQ6QCT2NDJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636870744Z_QDXAXUNOIZHX;AID_20260105T163636868510Z_EW4ZW5FXMRDC;Active;SOB_20260105T163218759439Z_GMUVBPC7OFHW;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636872942Z_4ZSLSOETIZFQ;AID_20260105T163636868510Z_EW4ZW5FXMRDC;Active;SOB_20260105T163329801974Z_UZHQ6QCT2NDJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636944216Z_BYMXO5WQYVAB;AID_20260105T163636942106Z_7RBIMKRBTRD6;Active;SOB_20260105T163218759640Z_HTTQHMQ3RFFY;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163636945513Z_5BB2DIV3KREL;AID_20260105T163636942106Z_7RBIMKRBTRD6;Active;SOB_20260105T163329801974Z_UZHQ6QCT2NDJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637022666Z_RG7JFBV7VRB6;AID_20260105T163637019829Z_KS34ANFVEJHE;Active;SOB_20260105T163218759836Z_KJTWGQKYRNB6;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637024599Z_3AR4PDEKB5BB;AID_20260105T163637019829Z_KS34ANFVEJHE;Active;SOB_20260105T163329801974Z_UZHQ6QCT2NDJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637090609Z_ILFCTUZ2FZC7;AID_20260105T163637087759Z_BX7I5TKGJBB7;Active;SOB_20260105T163218760036Z_3U4MFQY5S5ES;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637091953Z_5I3V6ZLVKZFR;AID_20260105T163637087759Z_BX7I5TKGJBB7;Active;SOB_20260105T163329801974Z_UZHQ6QCT2NDJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637161680Z_ANA6LIMZC5CE;AID_20260105T163637159720Z_SWBE3ZLRIJAB;Active;SOB_20260105T163218760235Z_XVG5G3CIAND6;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637163010Z_BJ4FM5TTDRAO;AID_20260105T163637159720Z_SWBE3ZLRIJAB;Active;SOB_20260105T163329801974Z_UZHQ6QCT2NDJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637231111Z_C6WGFETGDJHQ;AID_20260105T163637228598Z_2YEDPNMRVFBV;Active;SOB_20260105T163218760432Z_RP7ZKVBCPFET;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637232611Z_KGZAGG6MDJEQ;AID_20260105T163637228598Z_2YEDPNMRVFBV;Active;SOB_20260105T163329801974Z_UZHQ6QCT2NDJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637296784Z_GUTKOXZFXRG4;AID_20260105T163637294528Z_UDDLGUMTLZGM;Active;SOB_20260105T163218760609Z_5H7KPXI7NBAI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637298812Z_C6BVY5AHHZCA;AID_20260105T163637294528Z_UDDLGUMTLZGM;Active;SOB_20260105T163329801974Z_UZHQ6QCT2NDJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637364881Z_3EWRAUXQXBBJ;AID_20260105T163637360982Z_XUBAJ4JTV5FT;Active;SOB_20260105T163218760766Z_ZFJKJAJUTZBG;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637366606Z_A7DNXJNKYJEQ;AID_20260105T163637360982Z_XUBAJ4JTV5FT;Active;SOB_20260105T163329801974Z_UZHQ6QCT2NDJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637433161Z_QAKA32T6UJGQ;AID_20260105T163637430587Z_IBN75AE5JZBN;Active;SOB_20260105T163218760919Z_LDILQSF3QFFK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637434425Z_BPSNUKVHEBEF;AID_20260105T163637430587Z_IBN75AE5JZBN;Active;SOB_20260105T163329801974Z_UZHQ6QCT2NDJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637499500Z_XJVU2NFCXBC6;AID_20260105T163637496914Z_PSYIK45EU5B3;Active;SOB_20260105T163218761070Z_ZT4T6W3CDBDY;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637500943Z_RTVP6EWMKFAO;AID_20260105T163637496914Z_PSYIK45EU5B3;Active;SOB_20260105T163329801974Z_UZHQ6QCT2NDJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637564834Z_JVHQYTSZVVEZ;AID_20260105T163637562053Z_AR7VVNQOVFGL;Active;SOB_20260105T163218761245Z_3MPNH3PCAVEV;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637566479Z_XKOX3VOACBGD;AID_20260105T163637562053Z_AR7VVNQOVFGL;Active;SOB_20260105T163329801974Z_UZHQ6QCT2NDJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637634445Z_76CJT2ERFZCL;AID_20260105T163637631839Z_OKPTON7KW5C5;Active;SOB_20260105T163218761411Z_RXGJWOTZYFFD;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637635923Z_OVH336HGYFFS;AID_20260105T163637631839Z_OKPTON7KW5C5;Active;SOB_20260105T163329802145Z_LXWKELGIG5BP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637709147Z_YHKIPCHGWVGI;AID_20260105T163637705667Z_ECRTBV2F7JHW;Active;SOB_20260105T163218761562Z_CPVQSVP6RJB3;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637710412Z_IQJJ22US75EI;AID_20260105T163637705667Z_ECRTBV2F7JHW;Active;SOB_20260105T163329802145Z_LXWKELGIG5BP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637778440Z_ES36FGL7TRHN;AID_20260105T163637776429Z_KXDZ2F7NJBAG;Active;SOB_20260105T163218761720Z_2ELDRDMLJRDY;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637779936Z_5VT3AAJZKNAD;AID_20260105T163637776429Z_KXDZ2F7NJBAG;Active;SOB_20260105T163329802145Z_LXWKELGIG5BP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637852331Z_VK2HBDUW6ZCD;AID_20260105T163637849454Z_E74JHZWVQ5BK;Active;SOB_20260105T163218761869Z_K7JYDOF6Y5EG;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637853877Z_MLH2BUFTJZCT;AID_20260105T163637849454Z_E74JHZWVQ5BK;Active;SOB_20260105T163329802145Z_LXWKELGIG5BP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637924260Z_KAD5QCCPGVFY;AID_20260105T163637921393Z_V5EHOAY3XVEU;Active;SOB_20260105T163218762015Z_TBNMTNTBSVE6;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637925668Z_IWRV3JVA6VFY;AID_20260105T163637921393Z_V5EHOAY3XVEU;Active;SOB_20260105T163329802145Z_LXWKELGIG5BP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637992012Z_S66B53W3MRAY;AID_20260105T163637988497Z_WBZIQ3XZZ5A7;Active;SOB_20260105T163218762162Z_IEHFL5BEMJFV;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163637993543Z_2VUGMHILTNAG;AID_20260105T163637988497Z_WBZIQ3XZZ5A7;Active;SOB_20260105T163329802145Z_LXWKELGIG5BP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638062780Z_2AAG37CP4ZEN;AID_20260105T163638060348Z_6IOM3EPBHZDU;Active;SOB_20260105T163218762307Z_7OPDA4GXVFGV;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638064825Z_LUOPURDD4ZEH;AID_20260105T163638060348Z_6IOM3EPBHZDU;Active;SOB_20260105T163329802145Z_LXWKELGIG5BP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638171735Z_VQGP3QNFTBCT;AID_20260105T163638169322Z_U5NUHKVH6JHW;Active;SOB_20260105T163218762466Z_GMF5PY7VTVFO;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638173670Z_BOCL4UACB5AR;AID_20260105T163638169322Z_U5NUHKVH6JHW;Active;SOB_20260105T163329802145Z_LXWKELGIG5BP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638243911Z_D2IBUAPXGVB4;AID_20260105T163638241629Z_MRBCWF2NY5CM;Active;SOB_20260105T163218762617Z_TJKHDKJBDZDQ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638245802Z_ASUT7J2ZC5HS;AID_20260105T163638241629Z_MRBCWF2NY5CM;Active;SOB_20260105T163329802145Z_LXWKELGIG5BP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638313599Z_GP7CAJ33UNH2;AID_20260105T163638311266Z_U4WTINSQR5CG;Active;SOB_20260105T163218762764Z_L35OFHYMCVCE;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638315491Z_TFXTL5IARRA4;AID_20260105T163638311266Z_U4WTINSQR5CG;Active;SOB_20260105T163329802145Z_LXWKELGIG5BP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638447924Z_2VFMXKME4ZBF;AID_20260105T163638445035Z_NFFYCHVCUNBJ;Active;SOB_20260105T163218762911Z_MPKMVRK3Z5A3;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638449426Z_XA5VKF2SD5FW;AID_20260105T163638445035Z_NFFYCHVCUNBJ;Active;SOB_20260105T163329802145Z_LXWKELGIG5BP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638520973Z_EV7DRSEBANBN;AID_20260105T163638518748Z_6FZVK3W2QZCT;Active;SOB_20260105T163218763056Z_PNJFO5AIENAW;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638522650Z_6G44EVQCRBFB;AID_20260105T163638518748Z_6FZVK3W2QZCT;Active;SOB_20260105T163329802145Z_LXWKELGIG5BP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638590478Z_YV5WF4HULZHF;AID_20260105T163638587513Z_CIRK4ACWFFDO;Active;SOB_20260105T163218763212Z_4HJBBEQE2RAP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638592303Z_2TO24NZ3WJEN;AID_20260105T163638587513Z_CIRK4ACWFFDO;Active;SOB_20260105T163329802145Z_LXWKELGIG5BP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638662426Z_JCL5EHKSI5FZ;AID_20260105T163638660411Z_OC3GQ6TPIFAY;Active;SOB_20260105T163218763360Z_GATHLLYPFFA4;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638664260Z_RHL745TNYBDS;AID_20260105T163638660411Z_OC3GQ6TPIFAY;Active;SOB_20260105T163329802145Z_LXWKELGIG5BP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638731241Z_4EZ5NK6W7RF2;AID_20260105T163638728824Z_DHM3V33UHZCR;Active;SOB_20260105T163218763508Z_KWRV3LGKCJA6;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638733089Z_HECLCYGF4FBG;AID_20260105T163638728824Z_DHM3V33UHZCR;Active;SOB_20260105T163329802145Z_LXWKELGIG5BP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638806645Z_WM46Y6X2I5DG;AID_20260105T163638803864Z_7DQD2HM735HS;Active;SOB_20260105T163218763659Z_AY5XXRYTPFCN;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638808321Z_WSDNJXRILVF4;AID_20260105T163638803864Z_7DQD2HM735HS;Active;SOB_20260105T163329802316Z_5CHCBFECUNGF;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638889599Z_WJJCPOM6ZRAY;AID_20260105T163638887136Z_ACIIMJI4IJHI;Active;SOB_20260105T163218763813Z_43XRHAW3EVGV;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638891481Z_E4PEYXIFTREC;AID_20260105T163638887136Z_ACIIMJI4IJHI;Active;SOB_20260105T163329802316Z_5CHCBFECUNGF;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638966736Z_NUTE3MXIOFDJ;AID_20260105T163638964181Z_NSIBD2CBPNCK;Active;SOB_20260105T163218763959Z_GO6BIMOHU5CN;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163638967997Z_5NGPWUEHDJGP;AID_20260105T163638964181Z_NSIBD2CBPNCK;Active;SOB_20260105T163329802316Z_5CHCBFECUNGF;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639038196Z_RE2DSDKJXBBO;AID_20260105T163639035025Z_KGKD4GU26ZFF;Active;SOB_20260105T163218764107Z_XQRO2PKIFBDX;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639040613Z_TMO5ZKHXPBBX;AID_20260105T163639035025Z_KGKD4GU26ZFF;Active;SOB_20260105T163329802316Z_5CHCBFECUNGF;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639114195Z_CLQXVUY57RDU;AID_20260105T163639111921Z_4UIAMAUBQBES;Active;SOB_20260105T163218764254Z_BGTD5TQ2XVH3;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639116254Z_DLVMNG6MSVFZ;AID_20260105T163639111921Z_4UIAMAUBQBES;Active;SOB_20260105T163329802316Z_5CHCBFECUNGF;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639185385Z_QAV5GGGS4JEK;AID_20260105T163639183091Z_M6TVXJDTWJDS;Active;SOB_20260105T163218764402Z_XGURMWIR5VDO;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639186594Z_AYNKQHKXNZDJ;AID_20260105T163639183091Z_M6TVXJDTWJDS;Active;SOB_20260105T163329802316Z_5CHCBFECUNGF;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639268571Z_IYSMWMBTY5H6;AID_20260105T163639266466Z_MQ7GY6QOJJBY;Active;SOB_20260105T163218764556Z_HBABGMDMMFF5;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639269747Z_MDT4VYWKRRHH;AID_20260105T163639266466Z_MQ7GY6QOJJBY;Active;SOB_20260105T163329802316Z_5CHCBFECUNGF;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639343760Z_BPCM5A4UWFHH;AID_20260105T163639341395Z_IY25J4XXSRGE;Active;SOB_20260105T163218764703Z_DE3IKMHAJVFB;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639345055Z_X3J5KD7KP5CG;AID_20260105T163639341395Z_IY25J4XXSRGE;Active;SOB_20260105T163329802316Z_5CHCBFECUNGF;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639420396Z_RTYWYQDYF5DZ;AID_20260105T163639418402Z_XXWLZ5PG3FHB;Active;SOB_20260105T163218764847Z_CTRSF7G4WBAE;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639421986Z_2IU7MULDURE5;AID_20260105T163639418402Z_XXWLZ5PG3FHB;Active;SOB_20260105T163329802316Z_5CHCBFECUNGF;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639496409Z_YFFICG3VDVAL;AID_20260105T163639493232Z_WBGLB3LEHZGU;Active;SOB_20260105T163218765017Z_U2YXMJZAONCL;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639498044Z_7KQUWUJTUZFD;AID_20260105T163639493232Z_WBGLB3LEHZGU;Active;SOB_20260105T163329802316Z_5CHCBFECUNGF;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639571717Z_75QNLRXRLVFH;AID_20260105T163639569584Z_NTM76IEUG5CA;Active;SOB_20260105T163218765162Z_WVX25PFVRVFH;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639573283Z_BENUXZPI4NDW;AID_20260105T163639569584Z_NTM76IEUG5CA;Active;SOB_20260105T163329802316Z_5CHCBFECUNGF;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639648933Z_Z5UOAEM6KVCI;AID_20260105T163639646096Z_UHB2WAOY3NEX;Active;SOB_20260105T163218765309Z_OAV53QNY2JH4;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639650421Z_GMPCQGJK5VGT;AID_20260105T163639646096Z_UHB2WAOY3NEX;Active;SOB_20260105T163329802316Z_5CHCBFECUNGF;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639722181Z_EX5GN7AY3NFS;AID_20260105T163639719970Z_EH7HQN4R3FAG;Active;SOB_20260105T163218765448Z_TJVTPUUVQZGC;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639724244Z_55SISWBPQ5DS;AID_20260105T163639719970Z_EH7HQN4R3FAG;Active;SOB_20260105T163329802316Z_5CHCBFECUNGF;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639797211Z_SMGJPPKZEVAO;AID_20260105T163639794136Z_C6ZLSCPPJZDT;Active;SOB_20260105T163218765591Z_IP7I2YBATND7;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639799122Z_TIQTZ47Q4NAQ;AID_20260105T163639794136Z_C6ZLSCPPJZDT;Active;SOB_20260105T163329802316Z_5CHCBFECUNGF;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163639875767Z_PPKDH4FNRBDQ;AID_20260105T163639872314Z_4BVGQYSMPJE2;Active;SOB_20260105T163218765734Z_OEBG3BPARNEH;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
